"Nome","gênero","Ano","Posição"
"Alexander Felfernig","M",2013,0
"Bei Xu","F",2013,0
"Andrea Moro 0001","F",2013,0
"Zhi Qiang Zhuang","M",2013,0
"Jianping Shi","F",2013,0
"Liang Hu","M",2013,0
"Konrad Rawlik","M",2013,0
"Makoto Yamada","M",2013,0
"Can Wang","M",2013,0
"Erik Peter Zawadzki","M",2013,0
"Minh Luan Nguyen","M",2013,0
"Paul Piula Taele","M",2013,0
"Branislav Bosanský","M",2013,0
"Yifan Pi","F",2013,0
"Tom Schaul","M",2013,0
"Moritz Tenorth","M",2013,0
"Xiaona Ren","F",2013,0
"Pablo Morales-Mombiela","M",2013,0
"Jin Huang","M",2013,0
"Steven Schockaert","M",2013,0
"Kang Liu","M",2013,0
"Davide Zilli","M",2013,0
"Aliaksei Severyn","M",2013,0
"Yu Zhang 0006","F",2013,0
"Caroline Becker","F",2013,0
"Pierre Bourhis","M",2013,0
"Yusheng Xie","M",2013,0
"Xin Li 0013","F",2013,0
"Sean Padraig Brennan","M",2013,0
"Birgit Endrass","F",2013,0
"Hao Wang 0014","M",2013,0
"Elizabeth A. Jensen","F",2013,0
"David A. Cohen","M",2013,0
"Siwei Jiang","F",2013,0
"Adam Sadilek","M",2013,0
"Hung Quoc Ngo 0001","M",2013,0
"Ingo Pill","M",2013,0
"Ke Zhang","M",2013,0
"Guillaume Aucher","M",2013,0
"Samantha Kleinberg","F",2013,0
"Jon M. Kleinberg","M",2013,0
"Michael James Gratton","M",2013,0
"Koh Takeuchi","M",2013,0
"James P. Delgrande","M",2013,0
"Jussi Rintanen","M",2013,0
"Zhiyuan Chen","M",2013,0
"Priyankar Ghosh","M",2013,0
"Jingrui He","M",2013,0
"Saleha Raza","F",2013,0
"Despoina Magka","F",2013,0
"Hootan Nakhost","M",2013,0
"Hao Yang","M",2013,0
"William Yeoh 0001","M",2013,0
"Fabio Patrizi","M",2013,0
"Dave De Jonge","M",2013,0
"Dongwoo Kim","M",2013,0
"Jennifer Elisabeth Buehler","F",2013,0
"Jean-Guy Mailly","M",2013,0
"Yue Zhang","F",2013,0
"Deyi Xiong","M",2013,0
"Loizos Michael","M",2013,0
"Alistair Reid 0001","M",2013,0
"Thomas Ågotnes","M",2013,0
"Gerhard Lakemeyer","M",2013,0
"Vikas Shivashankar","M",2013,0
"Xiaoyu Ge","F",2013,0
"Xuetao Ding","M",2013,0
"Shirui Pan","M",2013,0
"Deming Zhai","M",2013,0
"Ziqiang Shi","M",2013,0
"Gregory James Duck","M",2013,0
"Wei Gao","F",2013,0
"Xin Sui","F",2013,0
"Stefan Freyr Gudmundsson","M",2013,0
"Niya Chen","F",2013,0
"Salem Benferhat","M",2013,0
"Eyke Hüllermeier","F",2013,0
"Éric Grégoire","M",2013,0
"Chang Wang 0001","M",2013,0
"Ulrich Schaechtle","M",2013,0
"Yoad Lewenberg","M",2013,0
"Daniel Villatoro","M",2013,0
"Noam Peled","M",2013,0
"Levi H. S. Lelis","M",2013,0
"Frans Adriaan Oliehoek","M",2013,0
"Alberto Barrón-Cedeño","M",2013,0
"Nitin Yadav","M",2013,0
"Hoong Chuin Lau","F",2013,0
"Hong Sun","M",2013,0
"Panagiotis Kouvaros","M",2013,0
"Eyal Dechter","M",2013,0
"Till Mossakowski","M",2013,0
"Yehuda Koren","M",2013,0
"Muyun Yang","F",2013,0
"Valmi Dufour-Lussier","M",2013,0
"Rajeev Alur","M",2013,0
"Fazlul Hasan Siddiqui","M",2013,0
"Lei Hou","F",2013,0
"Sylvie Thiébaux","F",2013,0
"Liang Du","M",2013,0
"Han Yu","M",2013,0
"Chen Cheng","M",2013,0
"Guoqiang Zhong","M",2013,0
"Weike Pan","F",2013,0
"Bin Xu 0005","M",2013,0
"Rahul Parundekar","M",2013,0
"Yue Hu","F",2013,0
"Daisuke Hatano","M",2013,0
"Tjitze Rienstra","M",2013,0
"Miao Liu","F",2013,0
"Christian Bessiere","M",2013,0
"Florian Pommerening","M",2013,0
"Jian Pu","M",2013,0
"Zhouyu Fu","M",2013,0
"Denis Cornaz","M",2013,0
"Una Benlic","F",2013,0
"Marc Lanctot","M",2013,0
"Martin Kronegger","M",2013,0
"Vaishak Belle","M",2013,0
"Stephanie Rosenthal","F",2013,0
"Carsten Lutz","M",2013,0
"Shiliang Sun","M",2013,0
"Laurent Gourvès","M",2013,0
"Alice X. Zheng","F",2013,0
"Thanawin Rakthanmanon","M",2013,0
"Adam Bjorndahl","M",2013,0
"Zhipeng Xie","M",2013,0
"William Groves","M",2013,0
"Jiliang Tang","M",2013,0
"Laura Bozzelli","F",2013,0
"Lan Yu","F",2013,0
"Salvatore Ruggieri","M",2013,0
"Jonathan Rubin","M",2013,0
"Suming Jeremiah Chen","M",2013,0
"Yilin Cai","F",2013,0
"Elizabeth A. Jensen","F",2013,0
"Emma Rollon","F",2013,0
"Kenji Kawaguchi","M",2013,0
"Johannes Bauer 0002","M",2013,0
"Jérémy Sanhes","M",2013,0
"The Anh Han","F",2013,0
"John Licato","M",2013,0
"Yun Jiang","F",2013,0
"Teng Ma","F",2013,0
"Thomas Kalinowski","M",2013,0
"Huan Wang","F",2013,0
"William Groves","M",2013,0
"Ethan L. Schreiber","M",2013,0
"Jing Wang","F",2013,0
"Michel Wilson","M",2013,0
"Mélanie König","F",2013,0
"Alessandro Farinelli","M",2013,0
"Teppo Mikael Niinimäki","M",2013,0
"Jörg Stückler","M",2013,0
"Alessio Lomuscio","M",2013,0
"Tianyi Zhou","M",2013,0
"Noam Hazon","M",2013,0
"James Everett Young","M",2013,0
"Patrik Haslum","M",2013,0
"Piotr Krzysztof Skowron","M",2013,0
"John G. Stell","M",2013,0
"Muddasser Alam","M",2013,0
"Ying Zhang","F",2013,0
"Mathijs Michiel de Weerdt","M",2013,0
"Neeta Verma","F",2013,0
"Yi-Ting Tsao","F",2013,0
"Kai Kunze","M",2013,0
"Christian Guttmann","M",2013,0
"Fuming Shih","M",2013,0
"Yong Ding","M",2013,0
"Nidhi Rajshree","F",2013,0
"Andrea Moio","F",2013,0
"Azlan Iqbal","M",2014,0
"Yuichiro Sato","M",2014,0
"Bruno Bouzy","M",2014,0
"Marc Lanctot","M",2014,0
"Francois van Niekerk","M",2014,0
"Max Roschke","M",2014,0
"Tomás Valla","M",2014,0
"Jos W. H. M. Uiterwijk","M",2014,0
"Robert Döbbelin","M",2014,0
"Víctor Codocedo","M",2013,0
"Jamel Eddine Jridi","M",2013,0
"Artem Revenko","M",2013,0
"Peng Wang","M",2013,0
"Aleksey Buzmakov","M",2013,0
"Pablo Cordero","M",2013,0
"Aleksey Buzmakov","M",2013,0
"Leonardo Anjoletto Ferreira","M",2013,0
"Heriberto Cuayáhuitl","M",2013,0
"Emmanuel Ferreira","M",2013,0
"Iñaki Iturrate","M",2013,0
"Martin A. Riedmiller","M",2013,0
"Jean-Christophe Baillie","M",2013,0
"Olivier Pietquin","M",2013,0
"Sinno Jialin Pan","M",2013,0
"George Konidaris","M",2013,0
"Xiaoping Chen","M",2013,0
"Wentao Fan","M",2013,0
"Hanchen Xiong","F",2013,0
"Luís Moreira-Matias","M",2013,0
"Daniel Villatoro","M",2013,0
"Bruno Silva","M",2013,0
"Harold Vasquez","M",2013,0
"Olga Streibel","F",2013,0
"Wentao Fan","M",2013,0
"Wei Fan","F",2013,0
"Bruno Silva","M",2013,0
"Ezilda Almeida","F",2013,0
"Marius Hoffmann","M",2013,0
"William Groves","M",2013,0
"Massimo Poesio","M",2015,0
"Arunkumar Byravan","M",2015,0
"Ankit Anand","M",2015,0
"Noam Brown","M",2015,0
"Newton Spolaôr","M",2015,0
"Manfred Eppe","M",2015,0
"Di Wang","F",2015,0
"Dongxia Wang","F",2015,0
"Lúcio S. Passos","M",2015,0
"Diederik Marijn Roijers","M",2015,0
"Emmanuel Hadoux","M",2015,0
"Yi Huang","F",2015,0
"Dongxia Wang","F",2015,0
"Feng Wu","M",2015,0
"Botong Wu","M",2015,0
"Daniele Alfarone","M",2015,0
"Salem Benferhat","M",2015,0
"Kenneth D. Bogert","M",2015,0
"Frank Hutter","M",2015,0
"Bruno Lacerda","M",2015,0
"Zhiwu Lu","M",2015,0
"Wenbin Jiang","M",2015,0
"Zongxu Mu","M",2015,0
"Haris Aziz","M",2015,0
"György Turán","M",2015,0
"Blai Bonet","M",2015,0
"Peter Organisciak","M",2015,0
"Sebastian Sardiña","M",2015,0
"Oskar Skibski","M",2015,0
"Christoph Schwering","M",2015,0
"Fabrice Mayran de Chamisso","M",2015,0
"Alexandre Papadopoulos","M",2015,0
"Martin Aleksandrov","M",2015,0
"Maryam Ghasemi","F",2015,0
"Jacob W. Crandall","M",2015,0
"Diederik Marijn Roijers","M",2015,0
"Martí Bosch","F",2015,0
"Ling Cai","F",2015,0
"Yulong Pei","M",2015,0
"Francesco Belardinelli","M",2015,0
"Susan Craw","F",2015,0
"Cheng Deng","F",2015,0
"Diego Calvanese","M",2015,0
"Matthias Mnich","M",2015,0
"Jilles Steeve Dibangoye","M",2015,0
"Handong Zhao","M",2015,0
"Chuncheng Xiang","M",2015,0
"Jianguang Du","M",2015,0
"Zhongyuan Wang","M",2015,0
"Keiichiro Hayakawa","M",2015,0
"Andreas Arzt","M",2015,0
"Biwei Huang","M",2015,0
"Nawal Benabbou","F",2015,0
"Arthur Choi","M",2015,0
"Muddasser Alam","M",2015,0
"Ke Wang","M",2015,0
"Bernardo Cuenca Grau","M",2015,0
"Peng Zhou","M",2015,0
"Liang Du","M",2015,0
"Cristina Bosco","F",2015,0
"Jimmy H. M. Lee","M",2015,0
"Daqing Yi","M",2015,0
"Shoshana Vasserman","F",2015,0
"Frédéric Koriche","M",2015,0
"Amine Balafrej","M",2015,0
"David Kurokawa","M",2015,0
"Yichen Wang","F",2015,0
"Elena Botoeva","F",2015,0
"Yair Zick","M",2015,0
"Viviana Cotik","F",2015,0
"Jianmin Ji","F",2015,0
"Mauro Vallati","M",2015,0
"Matteo Venanzi","M",2015,0
"Natasha Alechina","F",2015,0
"Ronen I. Brafman","M",2015,0
"Giuseppe De Giacomo","M",2015,0
"Georgios Theocharous","M",2015,0
"Chavalit Likitvivatanavong","M",2015,0
"Ognjen Arandjelovic","M",2015,0
"Jérôme Delobelle","M",2015,0
"Nicholay Topin","M",2015,0
"Gregor Behnke","M",2015,0
"Piji Li","M",2015,0
"James MacGlashan","M",2015,0
"Naiqi Li","M",2015,0
"Guillaume Perez","M",2015,0
"Guoping Huang","M",2015,0
"Marc van Zee","M",2015,0
"Stefan Borgwardt","M",2015,0
"AnneMarie Maes","F",2015,0
"Marco Lippi 0001","M",2015,0
"Cheng Yang","F",2015,0
"Sahbi Benlamine","M",2015,0
"Ronald de Haan","M",2015,0
"Daniil Mirylenka","M",2015,0
"Jeremias Berg","M",2015,0
"Umberto Grandi","M",2015,0
"Ron Alford","M",2015,0
"Lorenzo Gatti","M",2015,0
"Deiner Mena","M",2015,0
"Travis Mandel","M",2015,0
"Yasuhiro Fujiwara","M",2015,0
"Franc Ivankovic","M",2015,0
"Martin Wehrle","M",2015,0
"Diego Calvanese","M",2015,0
"Ning Xie 0003","F",2015,0
"Stefano Faralli","M",2015,0
"Zheng Yu","M",2015,0
"Tao Wu","M",2015,0
"Yitan Li","M",2015,0
"Kaixiang Mo","M",2015,0
"Yolanda E.-Martín","F",2015,0
"Paolo Frasconi","M",2015,0
"Xin Li","F",2015,0
"Andrew Cropper","M",2015,0
"Andrew Cropper","M",2015,0
"Xiaoming Zhang","F",2015,0
"Pavel Surynek","M",2015,0
"Meysam Aghighi","M",2015,0
"Robby Goetschalckx","M",2015,0
"Pietro Baroni","M",2015,0
"Xiaojie Guo","F",2015,0
"Xiaojie Guo","F",2015,0
"Francesco Belardinelli","M",2015,0
"Gianluigi Greco","M",2015,0
"Ioannis Caragiannis","M",2015,0
"Adrian Haret","M",2015,0
"Chenguang Wang","M",2015,0
"Vittorio Perera","M",2015,0
"Daixin Wang","M",2015,0
"Qian Liu","F",2015,0
"Lei Duan","F",2015,0
"Andrew Perrault","M",2015,0
"Mandana Hamidi","F",2015,0
"Igor Braga","M",2015,0
"Filipe Assunção","M",2015,0
"Denis Deratani Mauá","M",2015,0
"Freddy Lécué","M",2015,0
"Pooria Joulani","M",2015,0
"Joel Veness","M",2015,0
"Luis Fariñas del Cerro","M",2015,0
"Mehrdad Oveisi","M",2015,0
"Enrique Fernández-González","M",2015,0
"Jin Huang","M",2015,0
"Martin Aleksandrov","M",2015,0
"Marc van Zee","M",2015,0
"David Timothy Lee","M",2015,0
"Long Tran-Thanh","M",2015,0
"Mark Kaminski","M",2015,0
"Dawei Zhou","M",2015,0
"Tobias Kaminski","M",2015,0
"Zhou Zhao","M",2015,0
"Marcelo Arenas","M",2015,0
"Qi Dai","M",2015,0
"Josef Bajada","M",2015,0
"Djallel Bouneffouf","M",2015,0
"Noga Alon","F",2015,0
"Hai Wan","M",2015,0
"Alexander Motzek","M",2015,0
"Nico Potyka","M",2015,0
"Jessica Chemali","F",2015,0
"Georg Gottlob","M",2015,0
"Dana Angluin","F",2015,0
"Cristina Cornelio","F",2015,0
"Barry Hurley 0001","M",2015,0
"Roberto Amadini","M",2015,0
"Lukás Chrpa","M",2015,0
"Xiaofeng Yu","M",2015,0
"Michael Winikoff","M",2015,0
"Qi Lyu","M",2015,0
"Nir Lipovetzky","M",2015,0
"Peter Hansen 0002","M",2015,0
"Stefan Borgwardt","M",2015,0
"Chen Li 0013","M",2015,0
"Benito van der Zander","M",2015,0
"Catherine Moon","F",2015,0
"Xiaohong Hao","F",2015,0
"Xin Wang","F",2015,0
"Pengfei Liu","M",2015,0
"Yu Zhao","F",2015,0
"Benjamin Zarrieß","M",2015,0
"Marius Pasca","M",2015,0
"Xin Li 0013","F",2015,0
"Marc Toussaint","M",2015,0
"Negar Hariri","F",2015,0
"Fatemeh Jahedpari","F",2015,0
"Qifan Wang","M",2015,0
"Thomas Bolander","M",2015,0
"Marco Calautti","M",2015,0
"Shiyu Chang","M",2015,0
"Roie Zivan","M",2015,0
"Lihi Naamani Dery","F",2015,0
"Rui Xia","M",2015,0
"Yann Dujardin","M",2015,0
"Biao Liu","M",2015,0
"Shay Deutsch","F",2015,0
"Zohreh Shams","F",2015,0
"André Abramé","M",2015,0
"Edith Elkind","F",2015,0
"Adway Mitra","M",2015,0
"Piotr Faliszewski","M",2015,0
"Robert Bredereck","M",2015,0
"Christopher H. Lin","M",2015,0
"Francesco Orsini","M",2015,0
"Xiaojun Quan","F",2015,0
"Yohei Fusayasu","M",2015,0
"Ignacio Antonio Salas Donoso","M",2015,0
"Jie Wu","F",2015,0
"Yulei Niu","M",2015,0
"Arpit Sharma","M",2015,0
"Marie D. Manner","F",2015,0
"Jinhong Zhong","M",2015,0
"Tommaso Di Noia","M",2015,0
"Radu Marinescu 0002","M",2015,0
"Handong Zhao","M",2015,0
"Loizos Michael","M",2015,0
"Mohammad Raza","M",2015,0
"Minh Luan Nguyen","M",2015,0
"René van Bevern","M",2015,0
"Kostyantyn M. Shchekotykhin","M",2015,0
"Nicola Guido","F",2015,0
"Parisa Kordjamshidi","F",2015,0
"Frederik Auffenberg","M",2015,0
"Yang Yang","M",2015,0
"Saulo Moraes Villela","M",2015,0
